Timestamp,Temperature
29.5.2015 klo 8.10.04,"21,31"
29.5.2015 klo 8.15.05,"21,75"
29.5.2015 klo 8.20.04,"20,75"
29.5.2015 klo 8.25.05,"21,38"
29.5.2015 klo 8.30.04,"23,06"
29.5.2015 klo 8.35.05,"24,13"
29.5.2015 klo 8.40.04,"24,75"
29.5.2015 klo 8.45.05,"24,38"
29.5.2015 klo 8.50.04,"24,81"
29.5.2015 klo 8.55.05,"23,25"
29.5.2015 klo 9.00.04,"24,06"
29.5.2015 klo 9.05.05,"25,31"
29.5.2015 klo 9.10.05,"25,44"
29.5.2015 klo 9.15.05,"24,94"
29.5.2015 klo 9.20.04,"25,88"
29.5.2015 klo 9.25.05,"26,25"
29.5.2015 klo 9.30.04,"26,38"
29.5.2015 klo 9.35.05,"27,81"
29.5.2015 klo 9.40.05,"28,81"
29.5.2015 klo 9.45.04,"28,75"
29.5.2015 klo 9.50.05,"26,13"
29.5.2015 klo 9.55.05,"26,50"
29.5.2015 klo 10.00.04,"25,75"
29.5.2015 klo 10.05.05,"25,31"
29.5.2015 klo 10.10.05,"26,75"
29.5.2015 klo 10.15.05,"26,56"
29.5.2015 klo 10.20.05,"26,94"
29.5.2015 klo 10.25.05,"26,50"
29.5.2015 klo 10.30.04,"26,63"
29.5.2015 klo 10.35.05,"27,31"
29.5.2015 klo 10.40.05,"28,31"
29.5.2015 klo 10.45.05,"29,00"
29.5.2015 klo 10.50.05,"30,13"
29.5.2015 klo 10.55.05,"29,56"
29.5.2015 klo 11.00.05,"30,44"
29.5.2015 klo 11.05.05,"30,50"
29.5.2015 klo 11.10.08,"27,69"
29.5.2015 klo 11.15.06,"29,06"
29.5.2015 klo 11.20.05,"29,56"
29.5.2015 klo 11.25.16,"30,81"
29.5.2015 klo 11.30.05,"30,13"
29.5.2015 klo 11.35.06,"30,31"
29.5.2015 klo 11.40.05,"28,69"
29.5.2015 klo 11.45.05,"29,38"
29.5.2015 klo 11.50.05,"29,50"
29.5.2015 klo 11.55.05,"28,88"
29.5.2015 klo 12.00.05,"31,13"
29.5.2015 klo 12.05.06,"27,44"
29.5.2015 klo 12.10.06,"28,00"
29.5.2015 klo 12.15.05,"28,19"
29.5.2015 klo 12.20.06,"29,13"
29.5.2015 klo 12.25.05,"30,25"
29.5.2015 klo 12.30.05,"30,81"
29.5.2015 klo 12.35.05,"30,75"
29.5.2015 klo 12.40.06,"30,81"
29.5.2015 klo 12.45.05,"29,88"
29.5.2015 klo 12.50.05,"27,75"
29.5.2015 klo 12.55.06,"26,81"
29.5.2015 klo 13.00.05,"24,69"
29.5.2015 klo 13.05.05,"24,13"
29.5.2015 klo 13.10.06,"23,50"
29.5.2015 klo 13.15.05,"23,94"
29.5.2015 klo 13.20.06,"23,38"
29.5.2015 klo 13.25.05,"22,06"
29.5.2015 klo 13.30.05,"22,00"
29.5.2015 klo 13.35.05,"21,69"
29.5.2015 klo 13.40.06,"22,13"
29.5.2015 klo 13.45.07,"21,38"
29.5.2015 klo 13.50.05,"20,63"
29.5.2015 klo 13.55.05,"20,88"
29.5.2015 klo 14.00.06,"20,63"
29.5.2015 klo 14.05.05,"20,63"
29.5.2015 klo 14.10.06,"20,75"
29.5.2015 klo 14.15.09,"20,13"
29.5.2015 klo 14.20.06,"19,94"
29.5.2015 klo 14.25.05,"19,94"
29.5.2015 klo 14.30.06,"19,56"
29.5.2015 klo 14.35.05,"19,81"
29.5.2015 klo 14.40.06,"19,94"
29.5.2015 klo 14.45.05,"19,75"
29.5.2015 klo 14.50.06,"19,50"
29.5.2015 klo 14.55.05,"18,75"
29.5.2015 klo 15.00.05,"18,88"
29.5.2015 klo 15.05.04,"18,88"
29.5.2015 klo 15.10.09,"19,06"
29.5.2015 klo 15.15.04,"19,13"
29.5.2015 klo 15.20.05,"19,38"
29.5.2015 klo 15.25.05,"19,63"
29.5.2015 klo 15.30.05,"19,75"
29.5.2015 klo 15.35.04,"19,69"
29.5.2015 klo 15.40.05,"19,63"
29.5.2015 klo 15.45.04,"19,19"
29.5.2015 klo 15.50.06,"18,56"
29.5.2015 klo 15.55.06,"18,44"
29.5.2015 klo 16.00.05,"18,06"
29.5.2015 klo 16.05.05,"18,44"
29.5.2015 klo 16.10.05,"18,00"
29.5.2015 klo 16.15.05,"18,13"
29.5.2015 klo 16.20.05,"18,19"
29.5.2015 klo 16.25.05,"17,69"
29.5.2015 klo 16.30.05,"18,31"
29.5.2015 klo 16.35.08,"18,31"
29.5.2015 klo 16.40.09,"17,63"
29.5.2015 klo 16.45.10,"17,63"
29.5.2015 klo 16.50.05,"17,38"
29.5.2015 klo 16.55.05,"17,50"
29.5.2015 klo 17.00.05,"17,25"
29.5.2015 klo 17.05.06,"17,25"
29.5.2015 klo 17.10.06,"17,19"
29.5.2015 klo 17.15.05,"17,13"
29.5.2015 klo 17.20.05,"17,38"
29.5.2015 klo 17.25.05,"17,31"
29.5.2015 klo 17.30.07,"16,88"
29.5.2015 klo 17.35.05,"16,56"
29.5.2015 klo 17.40.05,"16,81"
29.5.2015 klo 17.45.05,"17,19"
29.5.2015 klo 17.50.05,"16,94"
29.5.2015 klo 17.55.05,"17,69"
29.5.2015 klo 18.00.05,"18,06"
29.5.2015 klo 18.05.05,"18,13"
29.5.2015 klo 18.10.05,"17,69"
29.5.2015 klo 18.15.05,"17,88"
29.5.2015 klo 18.20.05,"17,94"
29.5.2015 klo 18.25.07,"17,81"
29.5.2015 klo 18.30.05,"17,69"
29.5.2015 klo 18.35.07,"17,69"
29.5.2015 klo 18.40.05,"17,69"
29.5.2015 klo 18.50.05,"17,56"
29.5.2015 klo 18.55.05,"17,44"
29.5.2015 klo 19.00.14,"17,50"
29.5.2015 klo 19.05.05,"17,31"
29.5.2015 klo 19.10.05,"17,50"
29.5.2015 klo 19.15.05,"17,56"
29.5.2015 klo 19.20.05,"17,69"
29.5.2015 klo 19.25.10,"17,69"
29.5.2015 klo 19.30.06,"17,50"
29.5.2015 klo 19.35.06,"17,44"
29.5.2015 klo 19.40.05,"17,38"
29.5.2015 klo 19.45.06,"17,00"
29.5.2015 klo 19.50.06,"16,88"
29.5.2015 klo 19.55.06,"16,81"
29.5.2015 klo 20.00.06,"16,75"
29.5.2015 klo 20.05.06,"16,81"
29.5.2015 klo 20.10.05,"16,88"
29.5.2015 klo 20.15.05,"16,88"
29.5.2015 klo 20.20.05,"16,56"
29.5.2015 klo 20.25.08,"16,44"
29.5.2015 klo 20.30.05,"16,31"
29.5.2015 klo 20.35.06,"16,31"
29.5.2015 klo 20.40.05,"16,00"
29.5.2015 klo 20.45.05,"15,50"
29.5.2015 klo 20.50.05,"15,19"
29.5.2015 klo 20.55.05,"14,81"
29.5.2015 klo 21.00.05,"14,50"
29.5.2015 klo 21.05.05,"14,63"
29.5.2015 klo 21.10.05,"14,56"
29.5.2015 klo 21.15.07,"14,69"
29.5.2015 klo 21.20.05,"14,56"
29.5.2015 klo 21.30.07,"14,19"
29.5.2015 klo 21.35.05,"14,25"
29.5.2015 klo 21.40.10,"14,19"
29.5.2015 klo 21.45.05,"14,06"
29.5.2015 klo 21.50.05,"13,88"
29.5.2015 klo 21.55.05,"13,75"
29.5.2015 klo 22.00.05,"13,69"
29.5.2015 klo 22.05.05,"13,56"
29.5.2015 klo 22.10.26,"13,38"
29.5.2015 klo 22.15.11,"13,25"
29.5.2015 klo 22.20.05,"13,31"
29.5.2015 klo 22.25.10,"13,31"
29.5.2015 klo 22.30.05,"13,38"
29.5.2015 klo 22.35.05,"13,31"
29.5.2015 klo 22.40.05,"13,19"
29.5.2015 klo 22.45.05,"13,13"
29.5.2015 klo 22.50.06,"13,13"
29.5.2015 klo 22.55.05,"13,06"
29.5.2015 klo 23.00.10,"12,88"
29.5.2015 klo 23.05.05,"12,69"
29.5.2015 klo 23.10.06,"12,75"
29.5.2015 klo 23.15.05,"12,69"
29.5.2015 klo 23.20.10,"12,69"
29.5.2015 klo 23.25.07,"12,63"
29.5.2015 klo 23.30.26,"12,56"
29.5.2015 klo 23.35.06,"12,56"
29.5.2015 klo 23.40.05,"12,50"
29.5.2015 klo 23.45.05,"12,56"
29.5.2015 klo 23.50.05,"12,19"
29.5.2015 klo 23.55.10,"12,19"
30.5.2015 klo 0.00.05,"12,00"
30.5.2015 klo 0.05.06,"11,81"
30.5.2015 klo 0.10.06,"11,56"
30.5.2015 klo 0.15.05,"11,63"
30.5.2015 klo 0.20.06,"11,38"
30.5.2015 klo 0.25.06,"11,44"
30.5.2015 klo 0.30.06,"11,25"
30.5.2015 klo 0.35.05,"11,44"
30.5.2015 klo 0.40.06,"11,38"
30.5.2015 klo 0.45.05,"11,44"
30.5.2015 klo 0.50.06,"11,38"
30.5.2015 klo 0.55.06,"11,38"
30.5.2015 klo 1.00.06,"11,50"
30.5.2015 klo 1.05.05,"11,31"
30.5.2015 klo 1.10.16,"10,94"
30.5.2015 klo 1.15.07,"11,00"
30.5.2015 klo 1.20.58,"11,13"
30.5.2015 klo 1.25.06,"10,81"
30.5.2015 klo 1.30.05,"10,81"
30.5.2015 klo 1.35.06,"10,63"
30.5.2015 klo 1.40.06,"10,50"
30.5.2015 klo 1.45.05,"10,50"
30.5.2015 klo 1.50.06,"10,50"
30.5.2015 klo 1.55.07,"10,38"
30.5.2015 klo 2.00.05,"10,31"
30.5.2015 klo 2.05.06,"10,38"
30.5.2015 klo 2.10.06,"10,44"
30.5.2015 klo 2.15.07,"10,44"
30.5.2015 klo 2.20.05,"10,31"
30.5.2015 klo 2.25.06,"10,13"
30.5.2015 klo 2.30.11,"10,38"
30.5.2015 klo 2.35.06,"10,38"
30.5.2015 klo 2.40.06,"10,31"
30.5.2015 klo 2.45.06,"10,13"
30.5.2015 klo 2.50.06,"9,94"
30.5.2015 klo 2.55.06,"9,88"
30.5.2015 klo 3.00.06,"9,88"
30.5.2015 klo 3.05.06,"9,88"
30.5.2015 klo 3.10.06,"9,75"
30.5.2015 klo 3.15.06,"9,69"
30.5.2015 klo 3.20.06,"9,69"
30.5.2015 klo 3.25.06,"9,69"
30.5.2015 klo 3.30.07,"9,69"
30.5.2015 klo 3.35.06,"9,63"
30.5.2015 klo 3.40.07,"9,63"
30.5.2015 klo 3.45.06,"9,69"
30.5.2015 klo 3.50.07,"9,56"
30.5.2015 klo 3.55.06,"9,31"
30.5.2015 klo 4.00.06,"9,38"
30.5.2015 klo 4.05.05,"9,50"
30.5.2015 klo 4.10.07,"9,56"
30.5.2015 klo 4.15.07,"9,56"
30.5.2015 klo 4.20.06,"9,38"
30.5.2015 klo 4.25.07,"9,19"
30.5.2015 klo 4.30.06,"9,13"
30.5.2015 klo 4.35.06,"9,06"
30.5.2015 klo 4.40.06,"9,00"
30.5.2015 klo 4.45.06,"8,94"
30.5.2015 klo 4.50.06,"8,69"
30.5.2015 klo 4.55.06,"8,69"
30.5.2015 klo 5.00.06,"8,75"
30.5.2015 klo 5.05.06,"9,25"
30.5.2015 klo 5.10.06,"9,50"
30.5.2015 klo 5.15.07,"10,00"
30.5.2015 klo 5.20.06,"10,13"
30.5.2015 klo 5.25.06,"10,31"
30.5.2015 klo 5.30.05,"10,44"
30.5.2015 klo 5.35.06,"10,75"
30.5.2015 klo 5.40.06,"11,25"
30.5.2015 klo 5.45.06,"11,44"
30.5.2015 klo 5.50.06,"11,44"
30.5.2015 klo 5.55.06,"11,25"
30.5.2015 klo 6.00.06,"11,38"
30.5.2015 klo 6.05.06,"11,38"
30.5.2015 klo 6.10.07,"11,25"
30.5.2015 klo 6.15.05,"10,88"
30.5.2015 klo 6.20.06,"11,31"
30.5.2015 klo 6.25.06,"11,19"
30.5.2015 klo 6.30.06,"11,31"
30.5.2015 klo 6.35.05,"11,38"
30.5.2015 klo 6.40.06,"11,44"
30.5.2015 klo 6.45.05,"11,81"
30.5.2015 klo 6.50.07,"11,44"
30.5.2015 klo 6.55.05,"11,75"
30.5.2015 klo 7.00.06,"11,63"
30.5.2015 klo 7.05.05,"11,81"
30.5.2015 klo 7.10.06,"12,31"
30.5.2015 klo 7.15.04,"12,88"
30.5.2015 klo 7.20.06,"14,00"
30.5.2015 klo 7.25.05,"14,06"
30.5.2015 klo 7.30.06,"12,88"
30.5.2015 klo 7.35.05,"12,94"
30.5.2015 klo 7.40.05,"12,69"
30.5.2015 klo 7.45.04,"13,88"
30.5.2015 klo 7.50.05,"14,25"
30.5.2015 klo 7.55.05,"14,44"
30.5.2015 klo 8.00.04,"13,88"
30.5.2015 klo 8.05.05,"13,06"
30.5.2015 klo 8.10.05,"11,94"
30.5.2015 klo 8.15.05,"11,44"
30.5.2015 klo 8.20.05,"11,25"
30.5.2015 klo 8.25.05,"11,44"
30.5.2015 klo 8.30.05,"11,81"
30.5.2015 klo 8.35.05,"12,00"
30.5.2015 klo 8.40.05,"11,63"
30.5.2015 klo 8.45.05,"11,69"
30.5.2015 klo 8.50.05,"11,50"
30.5.2015 klo 8.55.08,"11,56"
30.5.2015 klo 9.00.05,"11,94"
30.5.2015 klo 9.05.05,"12,56"
30.5.2015 klo 9.10.05,"11,81"
30.5.2015 klo 9.15.05,"11,25"
30.5.2015 klo 9.20.05,"12,00"
30.5.2015 klo 9.25.05,"13,94"
30.5.2015 klo 9.30.05,"14,63"
30.5.2015 klo 9.35.05,"13,25"
30.5.2015 klo 9.40.05,"16,31"
30.5.2015 klo 9.45.05,"17,50"
30.5.2015 klo 9.50.05,"18,44"
30.5.2015 klo 9.55.05,"17,44"
30.5.2015 klo 10.00.05,"16,63"
30.5.2015 klo 10.05.05,"16,06"
30.5.2015 klo 10.10.05,"16,00"
30.5.2015 klo 10.15.05,"14,81"
30.5.2015 klo 10.20.05,"18,25"
30.5.2015 klo 10.25.05,"18,44"
30.5.2015 klo 10.30.05,"18,50"
30.5.2015 klo 10.35.05,"18,50"
30.5.2015 klo 10.40.05,"19,56"
30.5.2015 klo 10.45.05,"19,38"
30.5.2015 klo 10.50.05,"17,44"
30.5.2015 klo 10.55.05,"16,81"
30.5.2015 klo 11.00.05,"20,31"
30.5.2015 klo 11.05.05,"21,50"
30.5.2015 klo 11.10.08,"21,38"
30.5.2015 klo 11.15.05,"18,31"
30.5.2015 klo 11.20.09,"16,00"
30.5.2015 klo 11.25.07,"15,56"
30.5.2015 klo 11.30.07,"16,00"
30.5.2015 klo 11.35.05,"15,94"
30.5.2015 klo 11.40.05,"15,69"
30.5.2015 klo 11.45.16,"15,38"
30.5.2015 klo 11.50.06,"15,31"
30.5.2015 klo 11.55.06,"16,13"
30.5.2015 klo 12.00.06,"16,75"
30.5.2015 klo 12.05.07,"15,56"
30.5.2015 klo 12.10.29,"16,31"
30.5.2015 klo 12.15.07,"15,69"
30.5.2015 klo 12.20.06,"15,06"
30.5.2015 klo 12.25.12,"15,00"
30.5.2015 klo 12.30.06,"17,00"
30.5.2015 klo 12.35.06,"16,88"
30.5.2015 klo 12.40.10,"15,94"
30.5.2015 klo 12.45.06,"17,94"
30.5.2015 klo 12.50.06,"17,50"
30.5.2015 klo 12.55.07,"15,25"
30.5.2015 klo 13.00.05,"16,81"
30.5.2015 klo 13.05.07,"17,56"
30.5.2015 klo 13.10.09,"16,88"
30.5.2015 klo 13.15.11,"16,56"
30.5.2015 klo 13.20.05,"16,25"
30.5.2015 klo 13.25.07,"16,63"
30.5.2015 klo 13.30.06,"16,69"
30.5.2015 klo 13.35.06,"16,69"
30.5.2015 klo 13.40.06,"16,25"
30.5.2015 klo 13.45.07,"16,25"
30.5.2015 klo 13.50.06,"15,88"
30.5.2015 klo 13.55.07,"15,75"
30.5.2015 klo 14.00.27,"15,38"
30.5.2015 klo 14.05.07,"15,00"
30.5.2015 klo 14.10.06,"15,06"
30.5.2015 klo 14.15.07,"15,13"
30.5.2015 klo 14.20.07,"14,88"
30.5.2015 klo 14.25.11,"14,44"
30.5.2015 klo 14.30.07,"14,56"
30.5.2015 klo 14.35.07,"14,69"
30.5.2015 klo 14.40.06,"14,75"
30.5.2015 klo 14.45.07,"14,75"
30.5.2015 klo 14.50.06,"14,88"
30.5.2015 klo 14.55.05,"14,75"
30.5.2015 klo 15.00.05,"14,44"
30.5.2015 klo 15.05.07,"14,25"
30.5.2015 klo 15.10.06,"14,25"
30.5.2015 klo 15.15.05,"14,06"
30.5.2015 klo 15.20.05,"14,25"
30.5.2015 klo 15.25.06,"14,38"
30.5.2015 klo 15.30.04,"14,50"
30.5.2015 klo 15.35.41,"14,31"
30.5.2015 klo 15.40.04,"14,38"
30.5.2015 klo 15.45.06,"14,50"
30.5.2015 klo 15.50.05,"14,56"
30.5.2015 klo 15.55.06,"14,31"
30.5.2015 klo 16.00.05,"14,13"
30.5.2015 klo 16.05.06,"14,13"
30.5.2015 klo 16.10.08,"14,25"
30.5.2015 klo 16.15.05,"14,25"
30.5.2015 klo 16.20.05,"14,31"
30.5.2015 klo 16.25.06,"14,19"
30.5.2015 klo 16.30.06,"14,31"
30.5.2015 klo 16.35.05,"14,38"
30.5.2015 klo 16.40.17,"14,44"
30.5.2015 klo 16.45.05,"14,38"
30.5.2015 klo 16.50.06,"14,44"
30.5.2015 klo 16.55.07,"14,44"
30.5.2015 klo 17.00.04,"14,38"
30.5.2015 klo 17.05.05,"14,38"
30.5.2015 klo 17.10.05,"14,38"
30.5.2015 klo 17.15.04,"14,44"
30.5.2015 klo 17.20.05,"14,44"
30.5.2015 klo 17.25.05,"14,25"
30.5.2015 klo 17.30.05,"14,19"
30.5.2015 klo 17.35.05,"14,19"
30.5.2015 klo 17.40.05,"14,19"
30.5.2015 klo 17.45.05,"14,25"
30.5.2015 klo 17.50.05,"14,25"
30.5.2015 klo 17.55.05,"14,25"
30.5.2015 klo 18.00.16,"14,25"
30.5.2015 klo 18.05.05,"14,13"
30.5.2015 klo 18.10.05,"14,19"
30.5.2015 klo 18.15.05,"14,25"
30.5.2015 klo 18.20.05,"14,25"
30.5.2015 klo 18.25.05,"14,13"
30.5.2015 klo 18.30.05,"14,19"
30.5.2015 klo 18.35.06,"14,19"
30.5.2015 klo 18.40.05,"14,31"
30.5.2015 klo 18.45.06,"14,31"
30.5.2015 klo 18.50.17,"14,25"
30.5.2015 klo 18.55.05,"14,25"
30.5.2015 klo 19.00.05,"14,31"
30.5.2015 klo 19.05.05,"14,31"
30.5.2015 klo 19.10.05,"14,25"
30.5.2015 klo 19.15.09,"14,19"
30.5.2015 klo 19.20.05,"14,19"
30.5.2015 klo 19.25.06,"14,19"
30.5.2015 klo 19.30.05,"14,19"
30.5.2015 klo 19.35.05,"14,25"
30.5.2015 klo 19.40.06,"14,25"
30.5.2015 klo 19.45.05,"14,25"
30.5.2015 klo 19.50.16,"14,19"
30.5.2015 klo 19.55.05,"14,19"
30.5.2015 klo 20.00.05,"14,19"
30.5.2015 klo 20.05.05,"14,19"
30.5.2015 klo 20.10.05,"14,13"
30.5.2015 klo 20.15.04,"14,13"
30.5.2015 klo 20.20.05,"14,06"
30.5.2015 klo 20.25.05,"14,06"
30.5.2015 klo 20.30.05,"14,06"
30.5.2015 klo 20.35.05,"14,00"
30.5.2015 klo 20.40.05,"13,94"
30.5.2015 klo 20.45.05,"13,88"
30.5.2015 klo 20.50.10,"13,94"
30.5.2015 klo 20.55.05,"13,94"
30.5.2015 klo 21.00.05,"13,81"
30.5.2015 klo 21.05.05,"13,75"
30.5.2015 klo 21.10.05,"13,69"
30.5.2015 klo 21.15.05,"13,63"
30.5.2015 klo 21.20.05,"13,56"
30.5.2015 klo 21.30.05,"13,44"
30.5.2015 klo 21.35.05,"13,44"
30.5.2015 klo 21.40.05,"13,38"
30.5.2015 klo 21.45.05,"13,38"
30.5.2015 klo 21.50.05,"13,31"
30.5.2015 klo 21.55.05,"13,31"
30.5.2015 klo 22.00.05,"13,38"
30.5.2015 klo 22.05.05,"13,31"
30.5.2015 klo 22.10.05,"13,25"
30.5.2015 klo 22.15.05,"13,25"
30.5.2015 klo 22.20.05,"13,25"
30.5.2015 klo 22.25.05,"13,13"
30.5.2015 klo 22.30.05,"13,13"
30.5.2015 klo 22.35.05,"13,00"
30.5.2015 klo 22.40.05,"13,00"
30.5.2015 klo 22.45.06,"12,94"
30.5.2015 klo 22.50.07,"12,88"
30.5.2015 klo 22.55.05,"12,75"
30.5.2015 klo 23.00.17,"12,69"
30.5.2015 klo 23.05.07,"12,63"
30.5.2015 klo 23.10.07,"12,56"
30.5.2015 klo 23.15.06,"12,44"
30.5.2015 klo 23.20.05,"12,38"
30.5.2015 klo 23.25.09,"12,31"
30.5.2015 klo 23.30.05,"12,25"
30.5.2015 klo 23.35.08,"12,19"
30.5.2015 klo 23.40.06,"12,13"
30.5.2015 klo 23.45.06,"12,13"
30.5.2015 klo 23.50.07,"12,19"
30.5.2015 klo 23.55.06,"12,19"
31.5.2015 klo 0.00.06,"12,19"
31.5.2015 klo 0.05.06,"12,13"
31.5.2015 klo 0.10.05,"12,06"
31.5.2015 klo 0.15.06,"11,88"
31.5.2015 klo 0.20.06,"11,81"
31.5.2015 klo 0.25.38,"11,63"
31.5.2015 klo 0.30.06,"11,63"
31.5.2015 klo 0.35.06,"11,56"
31.5.2015 klo 0.40.07,"11,31"
31.5.2015 klo 0.45.06,"11,31"
31.5.2015 klo 0.50.54,"11,19"
31.5.2015 klo 0.55.07,"11,00"
31.5.2015 klo 1.00.05,"10,94"
31.5.2015 klo 1.05.06,"10,94"
31.5.2015 klo 1.10.06,"10,81"
31.5.2015 klo 1.15.05,"10,75"
31.5.2015 klo 1.20.06,"10,63"
31.5.2015 klo 1.25.06,"10,44"
31.5.2015 klo 1.30.07,"10,25"
31.5.2015 klo 1.35.05,"10,13"
31.5.2015 klo 1.40.07,"10,13"
31.5.2015 klo 1.45.05,"10,00"
31.5.2015 klo 1.50.06,"10,00"
31.5.2015 klo 1.55.06,"9,94"
31.5.2015 klo 2.00.07,"9,88"
31.5.2015 klo 2.05.06,"9,81"
31.5.2015 klo 2.10.11,"9,75"
31.5.2015 klo 2.15.06,"9,75"
31.5.2015 klo 2.20.06,"9,75"
31.5.2015 klo 2.25.06,"9,69"
31.5.2015 klo 2.30.06,"9,63"
31.5.2015 klo 2.35.06,"9,38"
31.5.2015 klo 2.40.06,"9,25"
31.5.2015 klo 2.45.06,"9,06"
31.5.2015 klo 2.50.07,"8,94"
31.5.2015 klo 2.55.06,"8,94"
31.5.2015 klo 3.00.07,"8,81"
31.5.2015 klo 3.05.06,"8,88"
31.5.2015 klo 3.10.06,"8,94"
31.5.2015 klo 3.15.06,"9,00"
31.5.2015 klo 3.20.07,"8,94"
31.5.2015 klo 3.25.06,"8,94"
31.5.2015 klo 3.30.07,"9,00"
31.5.2015 klo 3.35.09,"9,06"
31.5.2015 klo 3.40.06,"9,13"
31.5.2015 klo 3.45.06,"9,13"
31.5.2015 klo 3.50.07,"9,19"
31.5.2015 klo 3.55.06,"9,19"
31.5.2015 klo 4.00.07,"9,25"
31.5.2015 klo 4.05.06,"9,31"
31.5.2015 klo 4.10.06,"9,31"
31.5.2015 klo 4.15.06,"9,31"
31.5.2015 klo 4.20.07,"9,31"
31.5.2015 klo 4.25.06,"9,25"
31.5.2015 klo 4.30.06,"9,25"
31.5.2015 klo 4.35.05,"9,25"
31.5.2015 klo 4.40.06,"9,38"
31.5.2015 klo 4.45.06,"9,38"
31.5.2015 klo 4.50.05,"9,31"
31.5.2015 klo 4.55.06,"9,38"
31.5.2015 klo 5.00.05,"9,50"
31.5.2015 klo 5.05.06,"9,81"
31.5.2015 klo 5.10.06,"10,25"
31.5.2015 klo 5.15.06,"10,44"
31.5.2015 klo 5.20.05,"10,69"
31.5.2015 klo 5.25.06,"10,56"
31.5.2015 klo 5.30.05,"10,38"
31.5.2015 klo 5.35.06,"10,38"
31.5.2015 klo 5.40.05,"10,50"
31.5.2015 klo 5.45.06,"10,50"
31.5.2015 klo 5.50.07,"10,63"
31.5.2015 klo 5.55.05,"10,63"
31.5.2015 klo 6.00.06,"10,63"
31.5.2015 klo 6.05.06,"10,69"
31.5.2015 klo 6.10.06,"10,69"
31.5.2015 klo 6.15.07,"10,69"
31.5.2015 klo 6.20.06,"10,75"
31.5.2015 klo 6.25.06,"10,94"
31.5.2015 klo 6.30.05,"11,25"
31.5.2015 klo 6.35.07,"12,31"
31.5.2015 klo 6.40.06,"13,19"
31.5.2015 klo 6.45.06,"12,81"
31.5.2015 klo 6.50.06,"12,63"
31.5.2015 klo 6.55.06,"12,50"
31.5.2015 klo 7.00.07,"12,69"
31.5.2015 klo 7.05.07,"12,94"
31.5.2015 klo 7.10.06,"13,81"
31.5.2015 klo 7.15.07,"15,50"
31.5.2015 klo 7.20.06,"17,31"
31.5.2015 klo 7.25.06,"16,81"
31.5.2015 klo 7.30.06,"16,25"
31.5.2015 klo 7.35.06,"17,19"
31.5.2015 klo 7.40.06,"16,63"
31.5.2015 klo 7.45.06,"16,81"
31.5.2015 klo 7.50.06,"16,69"
31.5.2015 klo 7.55.07,"16,81"
31.5.2015 klo 8.00.06,"17,81"
31.5.2015 klo 8.05.06,"18,00"
31.5.2015 klo 8.10.05,"18,00"
31.5.2015 klo 8.15.06,"18,06"
31.5.2015 klo 8.20.06,"17,44"
31.5.2015 klo 8.25.06,"17,63"
31.5.2015 klo 8.30.05,"18,38"
31.5.2015 klo 8.35.06,"18,81"
31.5.2015 klo 8.40.06,"18,63"
31.5.2015 klo 8.45.06,"18,38"
31.5.2015 klo 8.50.05,"18,50"
31.5.2015 klo 8.55.13,"18,44"
31.5.2015 klo 9.00.05,"19,19"
31.5.2015 klo 9.05.06,"20,69"
31.5.2015 klo 9.10.06,"22,00"
31.5.2015 klo 9.15.11,"23,25"
31.5.2015 klo 9.20.05,"23,00"
31.5.2015 klo 9.25.06,"22,75"
31.5.2015 klo 9.30.05,"23,88"
31.5.2015 klo 9.35.05,"23,63"
31.5.2015 klo 9.40.05,"22,19"
31.5.2015 klo 9.45.06,"21,56"
31.5.2015 klo 9.50.05,"22,56"
31.5.2015 klo 9.55.05,"20,63"
31.5.2015 klo 10.00.05,"20,25"
31.5.2015 klo 10.05.06,"22,00"
31.5.2015 klo 10.10.06,"20,50"
31.5.2015 klo 10.15.05,"20,44"
31.5.2015 klo 10.20.06,"20,19"
31.5.2015 klo 10.25.06,"20,25"
31.5.2015 klo 10.30.05,"20,50"
31.5.2015 klo 10.35.07,"20,13"
31.5.2015 klo 10.40.05,"19,88"
31.5.2015 klo 10.45.05,"19,38"
31.5.2015 klo 10.50.05,"19,13"
31.5.2015 klo 10.55.08,"19,44"
31.5.2015 klo 11.00.05,"19,56"
31.5.2015 klo 11.05.08,"19,13"
31.5.2015 klo 11.10.06,"19,56"
31.5.2015 klo 11.15.06,"19,44"
31.5.2015 klo 11.20.06,"19,75"
31.5.2015 klo 11.25.06,"23,13"
31.5.2015 klo 11.30.06,"24,69"
31.5.2015 klo 11.35.07,"21,31"
31.5.2015 klo 11.40.07,"20,38"
31.5.2015 klo 11.45.06,"20,06"
31.5.2015 klo 11.50.06,"20,25"
31.5.2015 klo 11.55.06,"21,13"
31.5.2015 klo 12.00.11,"21,06"
31.5.2015 klo 12.05.06,"21,38"
31.5.2015 klo 12.10.06,"21,88"
31.5.2015 klo 12.15.06,"21,50"
31.5.2015 klo 12.20.05,"20,94"
31.5.2015 klo 12.25.07,"20,88"
31.5.2015 klo 12.30.05,"20,69"
31.5.2015 klo 12.35.05,"20,31"
31.5.2015 klo 12.40.05,"20,56"
31.5.2015 klo 12.45.06,"20,44"
31.5.2015 klo 12.50.05,"20,31"
31.5.2015 klo 12.55.06,"20,00"
31.5.2015 klo 13.00.06,"20,06"
31.5.2015 klo 13.05.06,"20,06"
31.5.2015 klo 13.10.06,"20,00"
31.5.2015 klo 13.15.06,"20,31"
